origin_name,verify_name,url
远征15号（315）常规攻击潜艇,<em>远征15号潜艇</em>,/item/%E8%BF%9C%E5%BE%8115%E5%8F%B7%E6%BD%9C%E8%89%87
远征13号（313）常规攻击潜艇,<em>远征13号潜艇</em>,/item/%E8%BF%9C%E5%BE%8113%E5%8F%B7%E6%BD%9C%E8%89%87
基洛级（877EKM/636/636M型）367号潜艇,<em>基洛级潜艇</em>,https://baike.baidu.com/item/%E5%9F%BA%E6%B4%9B%E7%BA%A7%E6%BD%9C%E8%89%87/7405504
远征24号（324）常规攻击潜艇,<em>远征24号潜艇</em>,/item/%E8%BF%9C%E5%BE%8124%E5%8F%B7%E6%BD%9C%E8%89%87
远征29号（329）常规攻击潜艇,<em>远征29号潜艇</em>,/item/%E8%BF%9C%E5%BE%8129%E5%8F%B7%E6%BD%9C%E8%89%87
629级/高尔夫级(G级) 弹道导弹柴电潜艇,<em>629</em>,/item/629%E5%9E%8B%E6%BD%9C%E8%89%87
651型/朱莉叶级（J级）,<em>651型</em>,/item/651%E5%9E%8B%E6%BD%9C%E8%89%87
奥古斯塔级潜艇,奥古斯塔级潜艇,https://baike.baidu.com/item/%E5%A5%A5%E5%8F%A4%E6%96%AF%E5%A1%94%E7%BA%A7%E6%BD%9C%E8%89%87
613型/威士忌级(W级）,<em>613型</em>,/item/613%E5%9E%8B%E6%BD%9C%E8%89%87
安德拉斯塔级潜艇,安德拉斯塔级潜艇,https://baike.baidu.com/item/%E5%AE%89%E5%BE%B7%E6%8B%89%E6%96%AF%E5%A1%94%E7%BA%A7%E6%BD%9C%E8%89%87
627A型/十一月级(N级) ,<em>627</em>,https://baike.baidu.com/item/627%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/4750398
677型/拉达级,<em>677型</em>,/item/677%E5%9E%8B%E6%BD%9C%E8%89%87
远征27号（327）常规攻击潜艇,<em>远征27号潜艇</em>,/item/%E8%BF%9C%E5%BE%8127%E5%8F%B7%E6%BD%9C%E8%89%87
1710型白鲸级试验潜艇,<em>白鲸级试验潜艇</em>,/item/%E7%99%BD%E9%B2%B8%E7%BA%A7%E8%AF%95%E9%AA%8C%E6%BD%9C%E8%89%87
611型/祖鲁级(Z级) ,<em>611型</em>,/item/611%E5%9E%8B%E6%BD%9C%E8%89%87
S级潜艇,美国二战,https://baike.baidu.com/item/%E7%BE%8E%E5%9B%BD%E4%BA%8C%E6%88%98%E6%BD%9C%E8%89%87s%E7%BA%A7/9455230
T级潜艇,T级潜艇,https://baike.baidu.com/item/T%E7%BA%A7%E6%BD%9C%E8%89%87
641型/狐步级(F级) ,<em>641型</em>,/item/641%E5%9E%8B%E6%BD%9C%E8%89%87
615型/魁北克潜艇/Q级 AIP潜艇,<em>Q级潜艇</em>,/item/Q%E7%BA%A7%E6%BD%9C%E8%89%87
扫罗级潜艇 ,扫罗级潜艇 ,https://baike.baidu.com/item/%E6%89%AB%E7%BD%97%E7%BA%A7%E6%BD%9C%E8%89%87%20
940型/印度级(I级)救援潜艇,<em>印度级潜艇</em>,/item/%E5%8D%B0%E5%BA%A6%E7%BA%A7%E6%BD%9C%E8%89%87
633型/罗密欧级(R级) ,<em>633型</em>,/item/633%E5%9E%8B%E6%BD%9C%E8%89%87
马可尼级潜艇,柯林斯,https://baike.baidu.com/item/%E6%9F%AF%E6%9E%97%E6%96%AF%E7%BA%A7%E6%BD%9C%E8%89%87/6275525
海豚级潜艇,海豚级潜艇,https://baike.baidu.com/item/%E6%B5%B7%E8%B1%9A%E7%BA%A7%E6%BD%9C%E8%89%87
SX-404级微型潜艇,<em>SX-404级潜艇</em>,/item/SX-404%E7%BA%A7%E6%BD%9C%E8%89%87
哥特兰级潜艇,哥特兰级潜艇,https://baike.baidu.com/item/%E5%93%A5%E7%89%B9%E5%85%B0%E7%BA%A7%E6%BD%9C%E8%89%87
西约特兰级/射手级/南曼兰级,<em>西约特兰级</em>,https://baike.baidu.com/item/%E8%A5%BF%E7%BA%A6%E7%89%B9%E5%85%B0%E7%BA%A7%E6%BD%9C%E8%89%87/12616183
海豚号/Delfino/德尔菲诺 ,<em>海豚号</em>,/item/%E6%B5%B7%E8%B1%9A%E5%8F%B7%E6%BD%9C%E8%89%87
海狮级潜艇,海狮级潜艇,https://baike.baidu.com/item/%E6%B5%B7%E7%8B%AE%E7%BA%A7%E6%BD%9C%E8%89%87
大青花鱼级潜艇 ,大青花鱼级潜艇 ,https://baike.baidu.com/item/%E5%A4%A7%E9%9D%92%E8%8A%B1%E9%B1%BC%E7%BA%A7%E6%BD%9C%E8%89%87%20
T级潜艇 (1937年) ,<em>T级</em>,https://baike.baidu.com/item/T%E7%BA%A7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%94%BB%E5%87%BB%E5%9E%8B%E6%BD%9C%E8%89%87/8609140
郑地号潜艇,“,https://baike.baidu.com/item/%E2%80%9C%E9%83%91%E5%9C%B0%E2%80%9D%E5%8F%B7%E6%BD%9C%E8%89%87/5066244
SS-794海虎号潜艇,<em>海虎号潜艇</em>,/item/%E6%B5%B7%E8%99%8E%E5%8F%B7%E6%BD%9C%E8%89%87
乌拉级潜艇,乌拉级潜艇,https://baike.baidu.com/item/%E4%B9%8C%E6%8B%89%E7%BA%A7%E6%BD%9C%E8%89%87
支持者级潜艇,支持者级潜艇,https://baike.baidu.com/item/%E6%94%AF%E6%8C%81%E8%80%85%E7%BA%A7%E6%BD%9C%E8%89%87
VII型U艇,<em>VII型潜艇</em>,https://baike.baidu.com/item/VII%E5%9E%8B%E6%BD%9C%E8%89%87/7169990
XXI型U艇,II,/item/II%E5%9E%8BU%E8%89%87
SS-792海豹号（原美军USS-426 Tusk 长牙号）,<em>SS-792海豹号</em>,/item/SS-792%E6%B5%B7%E8%B1%B9%E5%8F%B7
II型U艇,II型U艇,https://baike.baidu.com/item/II%E5%9E%8BU%E8%89%87
苍龙级AIP潜艇,<em>苍龙级潜艇</em>,https://baike.baidu.com/item/%E8%8B%8D%E9%BE%99%E7%BA%A7%E6%BD%9C%E8%89%87/5401654
IX型U艇,德国,https://baike.baidu.com/item/%E5%BE%B7%E5%9B%BDU-IX%E6%BD%9C%E8%89%87/7802733
SS-478海狮号潜舰,<em>海狮级潜艇</em>,https://baike.baidu.com/item/%E6%B5%B7%E7%8B%AE%E7%BA%A7%E6%BD%9C%E8%89%87/899329
“库尔姆贝克”（Kulmbach）级（333型）猎雷舰,<em>库尔姆贝克级</em>,https://baike.baidu.com/item/%E5%BA%93%E5%B0%94%E5%A7%86%E8%B4%9D%E5%85%8B%E7%BA%A7%E6%89%AB%E9%9B%B7%E8%88%B0/1423910
“三伙伴”(Tripartite)级猎雷艇,<em>三伙伴级猎雷艇</em>,https://baike.baidu.com/item/%E4%B8%89%E4%BC%99%E4%BC%B4%E7%BA%A7%E7%8C%8E%E9%9B%B7%E8%89%87/3184935
“恩斯多夫”(Ensdorf)级(352型)猎雷舰,<em>恩斯多夫级</em>,https://baike.baidu.com/item/%E6%81%A9%E6%96%AF%E5%A4%9A%E5%A4%AB%E7%BA%A7%E6%89%AB%E9%9B%B7%E8%88%B0/1424545
“复仇者”(Avenger)级反水雷舰,美国海军,https://baike.baidu.com/item/%E7%BE%8E%E5%9B%BD%E6%B5%B7%E5%86%9B%E5%A4%8D%E4%BB%87%E8%80%85%E7%BA%A7%E6%89%AB%E9%9B%B7%E8%88%B0/12611225
“桑当”（Sandown）级猎雷舰,<em>桑当级</em>,/item/%E6%A1%91%E5%BD%93%E7%BA%A7%E5%8F%8D%E6%B0%B4%E9%9B%B7%E8%88%B0
“亨特”(Hunt)级扫雷舰／猎雷舰,<em>亨特级</em>,/item/%E4%BA%A8%E7%89%B9%E7%BA%A7%E5%8F%8D%E6%B0%B4%E9%9B%B7%E8%88%B0
“鱼鹰”(Osprey)级猎雷舰,<em>鱼鹰级猎雷舰</em>,/item/%E9%B1%BC%E9%B9%B0%E7%BA%A7%E7%8C%8E%E9%9B%B7%E8%88%B0
“娜佳”(Narya)I级(266M型)扫雷舰,俄罗斯,https://baike.baidu.com/item/%E4%BF%84%E7%BD%97%E6%96%AF%E5%A8%9C%E4%BD%B3%E2%85%A0%E7%BA%A7%E8%BF%9C%E6%B4%8B%E6%89%AB%E9%9B%B7%E8%88%B0/7147794
918型（沃雷Wolei级）布雷舰 ,<em>918型布雷舰</em>,https://baike.baidu.com/item/918%E5%9E%8B%E5%B8%83%E9%9B%B7%E8%88%B0/4369588
057K港湾扫雷艇,057K港湾扫雷艇,https://baike.baidu.com/item/057K%E6%B8%AF%E6%B9%BE%E6%89%AB%E9%9B%B7%E8%89%87
“兰德索尔特”级猎雷舰,瑞典,https://baike.baidu.com/item/%E7%91%9E%E5%85%B8%E5%85%B0%E5%BE%B7%E7%B4%A2%E5%B0%94%E7%89%B9%E7%BA%A7%E7%8C%8E%E9%9B%B7%E8%89%87/12605225
082型江河港湾扫雷舰 ,082型江河港湾扫雷舰 ,https://baike.baidu.com/item/082%E5%9E%8B%E6%B1%9F%E6%B2%B3%E6%B8%AF%E6%B9%BE%E6%89%AB%E9%9B%B7%E8%88%B0%20
081型扫雷舰第2批次扫雷舰 ,青州号,/item/%E9%9D%92%E5%B7%9E%E5%8F%B7%E6%89%AB%E9%9B%B7%E8%88%B0
6605、6610型扫雷艇 ,<em>6610型扫雷舰</em>,/item/6610%E5%9E%8B%E6%89%AB%E9%9B%B7%E8%88%B0
“管岛”级扫雷舰,“管岛”级扫雷舰,https://baike.baidu.com/item/%E2%80%9C%E7%AE%A1%E5%B2%9B%E2%80%9D%E7%BA%A7%E6%89%AB%E9%9B%B7%E8%88%B0
312型遥控扫雷艇,312型遥控扫雷艇,https://baike.baidu.com/item/312%E5%9E%8B%E9%81%A5%E6%8E%A7%E6%89%AB%E9%9B%B7%E8%89%87
082-II型（涡藏级）扫雷舰,082-II型（涡藏级）扫雷舰,https://baike.baidu.com/item/082-II%E5%9E%8B%EF%BC%88%E6%B6%A1%E8%97%8F%E7%BA%A7%EF%BC%89%E6%89%AB%E9%9B%B7%E8%88%B0
6604型猎潜艇,6604型猎潜艇,https://baike.baidu.com/item/6604%E5%9E%8B%E7%8C%8E%E6%BD%9C%E8%89%87
7102型玻璃钢扫雷艇,7102型玻璃钢扫雷艇,https://baike.baidu.com/item/7102%E5%9E%8B%E7%8E%BB%E7%92%83%E9%92%A2%E6%89%AB%E9%9B%B7%E8%89%87
“岛”(Island)级近岸巡逻舰,<em>岛级巡逻舰</em>,/item/%E5%B2%9B%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
“海南”(Hainan)级(037型)通用巡逻舰,<em>037型</em>,https://baike.baidu.com/item/037%E5%9E%8B%E7%8C%8E%E6%BD%9C%E8%89%87/2562116
锦江级导弹艇,锦江级导弹艇,https://baike.baidu.com/item/%E9%94%A6%E6%B1%9F%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87
“阿米代尔”(Armidale)级巡逻舰,<em>阿米代尔级巡逻艇</em>,https://baike.baidu.com/item/%E9%98%BF%E7%B1%B3%E4%BB%A3%E5%B0%94%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87/3215065
“弗里曼特尔”(Fremantle)级通用巡逻舰,<em>弗里曼特尔</em>,/item/%E5%BC%97%E9%87%8C%E6%9B%BC%E7%89%B9%E5%B0%94%E6%B8%AF/55097301
“斗士”II/IIA级快速导弹巡逻舰,<em>斗士</em>,/item/%E6%96%97%E5%A3%AB%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87
“河谷”级(024型)快速攻击导弹巡逻舰,<em>河谷</em>,https://baike.baidu.com/item/%E6%B2%B3%E8%B0%B7%22%E7%BA%A7(024)%E5%9E%8B%E5%B0%8F%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87/15161026
“达布尔”(Dabur）级巡逻舰,<em>达布尔级巡逻舰</em>,/item/%E8%BE%BE%E5%B8%83%E5%B0%94%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
“红稗”级（022型）快速攻击导弹艇,<em>022型导弹艇</em>,https://baike.baidu.com/item/022%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87/2429882
赫尔辛基”(Helsinki)级快速导弹巡逻舰,<em>赫尔辛基级导弹艇</em>,https://baike.baidu.com/item/%E8%B5%AB%E5%B0%94%E8%BE%9B%E5%9F%BA%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/1213543
“哈米纳”(Hamina)级快速导弹巡逻舰,<em>哈米纳级导弹艇</em>,/item/%E5%93%88%E7%B1%B3%E7%BA%B3%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87
“德沃拉/超级德沃拉”Mk II/III级通用快速巡逻舰,“,https://baike.baidu.com/item/%E2%80%9C%E8%B6%85%E7%BA%A7%E5%BE%B7%E6%B2%83%E6%8B%89%E2%80%9DMk-III%E5%B7%A1%E9%80%BB%E8%89%87/7590887
“弗莱维费斯肯”级通用巡逻舰,丹麦,https://baike.baidu.com/item/%E4%B8%B9%E9%BA%A6%E5%BC%97%E8%8E%B1%E7%BB%B4%E8%B4%B9%E6%96%AF%E8%82%AF%E7%BA%A7%E5%A4%9A%E4%BB%BB%E5%8A%A1%E8%88%B0%E8%89%87/8963430
“拉马丹”(Ramadan)级快速导弹巡逻舰,<em>斋月级导弹艇</em>,https://baike.baidu.com/item/%E6%96%8B%E6%9C%88%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/12593062
“信天翁”(Albatros)(143型)级快速导弹巡逻舰,<em>信天翁级导弹</em>,https://baike.baidu.com/item/%E4%BF%A1%E5%A4%A9%E7%BF%81%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/12773843
037（红箭级）导弹巡逻舰,<em>037</em>,/item/037II%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87
“火花/萨尔4”级导弹巡逻舰,<em>萨尔4级导弹艇</em>,https://baike.baidu.com/item/%E8%90%A8%E5%B0%944%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/14755497
“艾斯纳”(Eithne)级近岸巡逻舰,<em>埃斯纳级巡逻舰</em>,/item/%E5%9F%83%E6%96%AF%E7%BA%B3%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
“盾牌”(Skjold)级快速导弹巡逻舰,<em>盾牌级导弹艇</em>,https://baike.baidu.com/item/%E7%9B%BE%E7%89%8C%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/7116618
“猎豹”(Gepard)(143A)级快速导弹巡逻舰,<em>猎豹级</em>,https://baike.baidu.com/item/%E7%8C%8E%E8%B1%B9%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/6824197
“普罗文斯”,“普罗文斯”,https://baike.baidu.com/item/%E2%80%9C%E6%99%AE%E7%BD%97%E6%96%87%E6%96%AF%E2%80%9D
“海兹/萨尔4.5”(Hetz/saar 4.5)级导弹巡逻舰,<em>萨尔</em>,https://baike.baidu.com/item/%E8%90%A8%E5%B0%94%E2%85%A4%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/10292837
“斯皮卡-M”/“汉达兰”级快速导弹巡逻舰,“,/item/%E2%80%9C%E6%96%AF%E7%9A%AE%E5%8D%A1-M%2F%E6%B1%89%E8%BE%BE%E5%85%B0%E2%80%9D%E7%BA%A7
P4型鱼雷快艇,P4型鱼雷快艇,https://baike.baidu.com/item/P4%E5%9E%8B%E9%B1%BC%E9%9B%B7%E5%BF%AB%E8%89%87
021型导弹艇,021型导弹艇,https://baike.baidu.com/item/021%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87
037-Ⅱ型(红箭级)导弹艇,<em>037-Ⅱ型导弹艇</em>,/item/037-%E2%85%A1%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87
026型钢质鱼雷艇,<em>026</em>,/item/026%E5%9E%8B%E9%B1%BC%E9%9B%B7%E8%89%87
6602型木质鱼雷快艇,6602型木质鱼雷快艇,https://baike.baidu.com/item/6602%E5%9E%8B%E6%9C%A8%E8%B4%A8%E9%B1%BC%E9%9B%B7%E5%BF%AB%E8%89%87
6625型铝质鱼雷快艇 ,<em>6625型鱼雷艇</em>,/item/6625%E5%9E%8B%E9%B1%BC%E9%9B%B7%E8%89%87
P29B导弹艇,P29B导弹艇,https://baike.baidu.com/item/P29B%E5%AF%BC%E5%BC%B9%E8%89%87
阿兹玛特级导弹艇/巡逻艇,<em>阿兹玛特级导弹艇</em>,/item/%E9%98%BF%E5%85%B9%E7%8E%9B%E7%89%B9%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87
027IIB型4管大型鱼雷艇,<em>027</em>,/item/027%E2%85%A1B%E5%9E%8B%E9%B1%BC%E9%9B%B7%E8%89%87
光华六号导弹艇,<em>光华6号导弹艇</em>,https://baike.baidu.com/item/%E5%85%89%E5%8D%8E6%E5%8F%B7%E5%AF%BC%E5%BC%B9%E8%89%87/12667977
037IG型(红星级)导弹艇,<em>037</em>,/item/037-%E2%85%A0G%E5%9E%8B%E5%AF%BC%E5%BC%B9%E8%89%87
“贾拉拉特”级导弹艇,<em>贾拉拉特级导弹艇</em>,/item/%E8%B4%BE%E6%8B%89%E6%8B%89%E7%89%B9%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87
巡逻快艇,弯刀级,/item/%E5%BC%AF%E5%88%80%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87
“江河”(River)级巡逻舰,<em>江河级巡逻舰</em>,/item/%E6%B1%9F%E6%B2%B3%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
高速拦截艇,护卫,https://baike.baidu.com/item/%E6%8A%A4%E5%8D%AB%E8%89%87/4360769
“城堡”级近海巡逻舰,江河级,/item/%E6%B1%9F%E6%B2%B3%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
“司令”级近岸巡逻舰,埃斯纳级,/item/%E5%9F%83%E6%96%AF%E7%BA%B3%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
P400级,NVIDIA Quadro ,/item/NVIDIA%20Quadro%20P400%E6%98%BE%E5%8D%A1
高速巡逻艇,上海级,https://baike.baidu.com/item/%E4%B8%8A%E6%B5%B7%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87/9819304
“阿素喇”级近岸巡航艇,“阿素喇”级近岸巡航艇,https://baike.baidu.com/item/%E2%80%9C%E9%98%BF%E7%B4%A0%E5%96%87%E2%80%9D%E7%BA%A7%E8%BF%91%E5%B2%B8%E5%B7%A1%E8%88%AA%E8%89%87
快速拦截艇,弯刀级巡逻,/item/%E5%BC%AF%E5%88%80%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87
敷岛级PLH型巡视舰,<em>敷岛号</em>,https://baike.baidu.com/item/%E6%95%B7%E5%B2%9B%E5%8F%B7%E6%B5%B7%E5%B2%B8%E5%B7%A1%E9%80%BB%E8%88%B0/806699
吕尔森超细长快速冲击艇 ,猎豹级导弹,https://baike.baidu.com/item/%E7%8C%8E%E8%B1%B9%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/12604308
拦截级巡逻船,弯刀,/item/%E5%BC%AF%E5%88%80%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87
三角洲80登陆艇,百慕达,https://baike.baidu.com/item/%E7%99%BE%E6%85%95%E8%BE%BE%E4%B8%89%E8%A7%92%E6%B4%B2%E4%B9%8B%E8%B0%9C/12507946
攻击艇,高速,https://baike.baidu.com/item/%E9%AB%98%E9%80%9F%E6%94%BB%E5%87%BB%E8%89%87/5639821
硬质攻击艇,高速,https://baike.baidu.com/item/%E9%AB%98%E9%80%9F%E6%94%BB%E5%87%BB%E8%89%87/5639821
港口艇,夏洛特,https://baike.baidu.com/item/%E5%A4%8F%E6%B4%9B%E7%89%B9%E6%B5%B7%E6%B8%AF%E7%A0%81%E5%A4%B4%E6%B8%B8%E8%89%87%E4%BC%9A/2769027
近岸巡逻艇/导弹艇,<em>护卫艇</em>,https://baike.baidu.com/item/%E6%8A%A4%E5%8D%AB%E8%89%87/4360769
快速冲击拦截艇,滑行,https://baike.baidu.com/item/%E6%BB%91%E8%A1%8C%E8%89%87/3811250
硬质充气艇,军用橡皮,https://baike.baidu.com/item/%E5%86%9B%E7%94%A8%E6%A9%A1%E7%9A%AE%E8%89%87/214425
Swiftships级河川巡逻艇,Swiftships级河川巡逻艇,https://baike.baidu.com/item/Swiftships%E7%BA%A7%E6%B2%B3%E5%B7%9D%E5%B7%A1%E9%80%BB%E8%89%87
海监53 ,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9153/3166715
海监52,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9152/1556221
海监28(向阳红09) ,<em>向阳红</em>,https://baike.baidu.com/item/%E5%90%91%E9%98%B3%E7%BA%A29%E5%8F%B7/1628009
攻击艇,高速,https://baike.baidu.com/item/%E9%AB%98%E9%80%9F%E6%94%BB%E5%87%BB%E8%89%87/5639821
海监66,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9166/4800123
海监15,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9115/10744477
萨卡普级先进近海巡逻舰,印度,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E8%90%A8%E5%8D%A1%E6%99%AE%E7%BA%A7%E8%BF%91%E6%B5%B7%E5%B7%A1%E9%80%BB%E8%88%B0/12772938
海监27 ,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9127/4124152
海监72,中国,/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9172
海监62 ,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9162/6208541
海监44测量船,<em>海监44</em>,/item/%E6%B5%B7%E7%9B%9144%E5%8F%B7%E8%88%B9
海监23,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9123/3334832
海监32,<em>海监32</em>,/item/%E6%B5%B7%E7%9B%9132%E5%8F%B7%E8%88%B9
海监41 ,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9141/6170706
海监40(向阳红01) ,<em>向阳红01</em>,/item/%E5%90%91%E9%98%B3%E7%BA%A201
海监50,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9150/7107551
海监20,<em>海监20</em>,/item/%E6%B5%B7%E7%9B%9120%E5%8F%B7%E8%88%B9
海监26,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9126/850193
海监21,海监21,https://baike.baidu.com/item/%E6%B5%B7%E7%9B%9121
海监18,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9118%E8%88%B9/4960464
海监83,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9183/2737899
海监75,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9175/6450341
海监82 ,<em>海监82</em>,/item/%E6%B5%B7%E7%9B%9182%E5%8F%B7%E8%88%B9
海监73,中国,/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9173
海监81(向阳红14) ,中国,/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9181
海监16,<em>海监16</em>,/item/%E6%B5%B7%E7%9B%9116%E5%8F%B7%E8%88%B9
海监74,<em>海监74</em>,/item/%E6%B5%B7%E7%9B%9174%E5%8F%B7%E8%88%B9
海监17,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9117/4125713
传奇级国家安全舰,<em>传奇级</em>,/item/%E4%BC%A0%E5%A5%87%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
海监22(向阳红08),中国,/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9122
海监46,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9146/3046876
津轻级PLH型巡视舰,<em>津轻级</em>,https://baike.baidu.com/item/%E6%B4%A5%E8%BD%BB%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0/4763215
海监84,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9184/2737641
雍籍牙级巡逻舰,雍籍牙级巡逻舰,https://baike.baidu.com/item/%E9%9B%8D%E7%B1%8D%E7%89%99%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
汉密尔顿级巡逻舰,汉密尔顿级巡逻舰,https://baike.baidu.com/item/%E6%B1%89%E5%AF%86%E5%B0%94%E9%A1%BF%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
海监71,海监71,https://baike.baidu.com/item/%E6%B5%B7%E7%9B%9171
阿奴律陀级巡逻舰,雍籍牙,/item/%E9%9B%8D%E7%B1%8D%E7%89%99%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0
海监51,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9151/3335613
海监49,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9149/3165986
海监47,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B5%B7%E7%9B%9147/6168051
飞弹级PL型巡视舰,<em>飞弹级</em>,/item/%E9%A3%9E%E5%BC%B9%E7%BA%A7
萨马尔级巡逻艇,印度,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E8%90%A8%E9%A9%AC%E5%B0%94%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87/12772939
天盐级PM型中级巡视船,天盐级PM型中级巡视船,https://baike.baidu.com/item/%E5%A4%A9%E7%9B%90%E7%BA%A7PM%E5%9E%8B%E4%B8%AD%E7%BA%A7%E5%B7%A1%E8%A7%86%E8%88%B9
特种巡逻快艇,弯刀级,/item/%E5%BC%AF%E5%88%80%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%89%87
维克拉姆级近岸巡逻艇,印度,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E7%BB%B4%E5%85%8B%E6%8B%89%E5%A7%86%E7%BA%A7%E8%BF%91%E5%B2%B8%E5%B7%A1%E9%80%BB%E8%89%87/12772928
宗谷级PLH型巡视舰,<em>宗谷级</em>,/item/%E5%AE%97%E8%B0%B7%E7%BA%A7%E9%98%B2%E6%8A%A4%E5%B7%A1%E6%B4%8B%E8%88%B0
几加白级沿岸巡逻艇,印度海岸警卫队 - 百度百科,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E6%B5%B7%E5%B2%B8%E8%AD%A6%E5%8D%AB%E9%98%9F/10313496
886 千岛湖号补给舰,<em>886千岛湖号</em>,https://baike.baidu.com/item/886%E5%8D%83%E5%B2%9B%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/10111023
884镜泊湖号补给舰,<em>884镜泊湖号</em>,https://baike.baidu.com/item/884%E9%95%9C%E6%B3%8A%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/10111614
