origin_name,verify_name,('_name' 5),url
康维尔580双发涡轮螺旋桨短程运输机,<em>康维尔580双发涡轮螺旋桨短程运输机</em>,('康维尔580双发涡轮螺旋桨短程运输机' 18),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E5%BA%B7%E7%BB%B4%E5%B0%94580%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E8%BF%90%E8%BE%93%E6%9C%BA
BAeJetsteam 41双发涡轮螺旋桨短程通勤飞机,<em>BAeJetsteam 41双发涡轮螺旋桨短程通勤飞机</em>,('BAeJetsteam 41双发涡轮螺旋桨短程通勤飞机' 27),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=BAeJetsteam%2041%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E9%80%9A%E5%8B%A4%E9%A3%9E%E6%9C%BA
ATR 72双发涡轮螺旋桨短程支线客机,ATR,('ATR' 3),https://baike.baidu.com/item/ATR-72/8438446
CN-235双发涡轮螺旋桨短程客机,涡轮螺旋桨,('涡轮螺旋桨' 5),https://baike.baidu.com/item/%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E9%A3%9E%E6%9C%BA/2941276
安-140双发涡轮螺旋桨短程客机,安-140,('安-140' 5),https://baike.baidu.com/item/%E5%AE%89-140%E5%9E%8B%E5%AE%A2%E6%9C%BA/8026719
BAe ATP双发涡轮螺旋桨短程支线客机,BAe,('BAe' 3),/item/BAe%20ATP
麦道DC-9双发涡轮风扇中短程客机,麦道DC-9,('麦道DC-9' 6),https://baike.baidu.com/item/%E9%BA%A6%E9%81%93DC-9/7936044
福克70/100双发涡轮风扇短程支线客机,福克,('福克' 2),/item/%E7%A6%8F%E5%85%8B-70%E5%AE%A2%E6%9C%BA
雅克-40“幼鳕”三发涡轮风扇短程支线喷气机,雅克-40,('雅克-40' 5),/item/%E9%9B%85%E5%85%8B-40
Dash7(加拿大) 四发涡轮螺旋桨短距起降短程客机,<em>Dash7(加拿大) 四发涡轮螺旋桨短距起降短程客机</em>,('Dash7(加拿大) 四发涡轮螺旋桨短距起降短程客机' 26),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Dash7%28%E5%8A%A0%E6%8B%BF%E5%A4%A7%29%20%E5%9B%9B%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E7%9F%AD%E7%A8%8B%E5%AE%A2%E6%9C%BA
图-334双发涡轮风扇中短程支线喷气机,图-334,('图-334' 5),https://baike.baidu.com/item/%E5%9B%BE-334/3668789
ERJ170/175/190/195双发涡轮风扇支线客机,ERJ,('ERJ' 3),/item/ERJ-170%E7%B3%BB%E5%88%97
BAe（BAC）1-11短程客机,BAC1-11客机,('1-11' 4),https://baike.baidu.com/item/BAC1-11%E5%AE%A2%E6%9C%BA/8061161
雅克-42“猛击”三发涡轮风扇中短程客机,雅克,('雅克' 2),https://baike.baidu.com/item/%E9%9B%85%E5%85%8B-40%E5%AE%A2%E6%9C%BA/9608525
Dash8(加拿大) 双发涡轮螺旋桨短程支线客机,<em>Dash8</em>,('Dash8' 5),https://baike.baidu.com/item/%E5%BE%B7%E5%93%88%E7%BB%B4%E5%85%B0%E5%BE%B7Dash8/1702923
安东诺夫设计局 安-148 短程客机,安-148,('安-148' 5),https://baike.baidu.com/item/%E5%AE%89-148%E4%B8%AD%E7%9F%AD%E9%80%94%E5%96%B7%E6%B0%94%E5%BC%8F%E6%94%AF%E7%BA%BF%E5%AE%A2%E6%9C%BA/3745086
BAe146/Avro RJ四发涡扇短程支线飞机,BAe 146,('BAe' 3),https://baike.baidu.com/item/BAe%20146/13855225
F28伙伴双发涡轮风扇支线客机,<em>F28</em>,('F28' 3),/item/%E7%A6%8F%E5%85%8BF28
CRJ700/900双发涡轮风扇支线客机,CRJ900,('CRJ' 3),https://baike.baidu.com/item/CRJ900/3410934
F-27/FH-227双发涡轮螺旋桨短程客机,F-27,('F-27' 4),https://baike.baidu.com/item/F-27/9473188
波音727三发涡扇短程客机,波音727,('波音727' 5),https://baike.baidu.com/item/%E6%B3%A2%E9%9F%B3727/2423261
Metro双发涡轮螺旋桨短程通勤飞机,<em>双发涡轮螺旋桨短程通勤</em>,('双发涡轮螺旋桨短程通勤' 11),/item/L-410%20Turbolet%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E9%80%9A%E5%8B%A4%E5%92%8C%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
波音-717双发涡扇短程客机,波音717,('717' 3),https://baike.baidu.com/item/%E6%B3%A2%E9%9F%B3717/2124326
 图-134“硬壳”双发涡轮风扇短程客机,图-134,('图-134' 5),/item/%E5%9B%BE-134%E2%80%9C%E7%A1%AC%E5%A3%B3%E2%80%9D
波音-737双发涡扇短程客机,波音737,('737' 3),https://baike.baidu.com/item/%E6%B3%A2%E9%9F%B3737/1688164
福克F27“友谊”双发涡桨短程客机,F,('F' 1),https://baike.baidu.com/item/F-27/9473188
波音-737-300／400／500双发涡扇短程客机,波音737,('737' 3),https://baike.baidu.com/item/%E6%B3%A2%E9%9F%B3737/1688164
ERJ 135/140/145双发涡轮风扇支线客机,ERJ,('ERJ' 3),https://baike.baidu.com/item/ERJ%20145/4038609
CRJ100/200双发涡轮风扇支线客机,CRJ,('CRJ' 3),https://baike.baidu.com/item/CRJ900/3410934
SATIC超级运输机“大白鲸”,<em>运输机</em>,('运输机' 3),https://baike.baidu.com/item/A300-600%E8%BF%90%E8%BE%93%E6%9C%BA/2667695
福克50／60双发涡旋桨短程客机,<em>福克50／60双发涡旋桨短程客机</em>,('福克50／60双发涡旋桨短程客机' 16),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E7%A6%8F%E5%85%8B50%EF%BC%8F60%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E5%AE%A2%E6%9C%BA
肖特360 双发涡桨短程支线客机,肖特360,('肖特360' 5),/item/%E8%82%96%E7%89%B9360
洛克希德L188 Electra四发涡桨中短程客机,L,('L' 1),/item/L-188A%E4%BC%8A%E8%8E%B1%E5%85%8B%E7%89%B9%E6%8B%89
图-104/骆驼 喷气式客机,图-104客机,('图-104' 5),/item/%E5%9B%BE-104%E5%AE%A2%E6%9C%BA
 萨博340双发涡桨短程支线客机,萨博340,('萨博340' 5),https://baike.baidu.com/item/%E8%90%A8%E5%8D%9A340/8114704
仙童 多尼尔328双发涡桨短程支线客机,多尼尔328,('多尼尔328' 6),https://baike.baidu.com/item/%E5%A4%9A%E5%B0%BC%E5%B0%94328/1658378
中航工业西飞运-7（新舟60）涡桨支线客机,新舟60,('新舟60' 4),https://baike.baidu.com/item/%E6%96%B0%E8%88%9F60/9830938
福克F-10商业飞机,福克F-10,('福克F-10' 6),/item/%E7%A6%8F%E5%85%8BF-10
萨博2000双发涡桨中短程支线客机,萨博2000,('萨博2000' 6),/item/%E8%90%A8%E5%8D%9A2000
NAMC  YS-11双发涡桨短程支线客机,YS-11,('YS-11' 5),/item/YS-11%E8%BF%90%E8%BE%93%E6%9C%BA
AS 532“美洲狮”中型运输直升机,AS532美洲狮直升机,('532' 3),/item/AS532%E7%BE%8E%E6%B4%B2%E7%8B%AE%E7%9B%B4%E5%8D%87%E6%9C%BA
波音V-22 “鱼鹰”倾斜式旋翼运输机,V-22,('V-22' 4),/item/V-22%E2%80%9C%E9%B1%BC%E9%B9%B0%E2%80%9D%20%E5%80%BE%E8%BD%AC%E6%97%8B%E7%BF%BC%E6%9C%BA
贝尔 214通用直升机,贝尔,('贝尔' 2),https://baike.baidu.com/item/%E8%B4%9D%E5%B0%94-214%E7%9B%B4%E5%8D%87%E6%9C%BA/6414838
EH101 “灰背隼”多用途直升机,EH101多用途直升机,('多用途直升机' 6),https://baike.baidu.com/item/EH101%E5%A4%9A%E7%94%A8%E9%80%94%E7%9B%B4%E5%8D%87%E6%9C%BA/5557223
米-171直升机,米-171直升机,('米-171直升机' 8),https://baike.baidu.com/item/%E7%B1%B3-171%E7%9B%B4%E5%8D%87%E6%9C%BA
波音H-47 双发多功能通用运输机,H-47,('H-47' 4),/item/H-47%20%E5%8F%8C%E5%8F%91%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%80%9A%E7%94%A8%E8%BF%90%E8%BE%93%E6%9C%BA
贝尔HSL四座单发ASW直升机,HSL直升机,('HSL' 3),/item/HSL%E7%9B%B4%E5%8D%87%E6%9C%BA
H-53E“超级种马/海龙”重型多功能直升机,H-53E,('H-53E' 5),/item/H-53E%E8%BF%90%E8%BE%93%E7%9B%B4%E5%8D%87%E6%9C%BA
SA 321 “超黄蜂”重型运输直升机,SA321直升机,('321' 3),/item/SA321%E7%9B%B4%E5%8D%87%E6%9C%BA
SA330“美洲豹”双发中型多用途运输直升机,SA330美洲豹直升机,('SA330' 5),https://baike.baidu.com/item/SA330%E7%BE%8E%E6%B4%B2%E8%B1%B9%E7%9B%B4%E5%8D%87%E6%9C%BA/8863177
H-3“愉快的绿巨人”双发通用／搜救直升机。,H-3,('H-3' 3),/item/H-3%E8%BF%90%E8%BE%93%E7%9B%B4%E5%8D%87%E6%9C%BA
S-70A/UH-60“黑鹰”,UH-60,('UH-60' 5),https://baike.baidu.com/item/S-70%E4%B8%AD%E5%9B%BD%E9%BB%91%E9%B9%B0%E7%9B%B4%E5%8D%87%E6%9C%BA/2578034
SA341/342“小羚羊”,SA341/342,('SA341/342' 9),https://baike.baidu.com/item/SA341%2F342%E5%9E%8B%E5%B0%8F%E7%BE%9A%E7%BE%8A%E7%9B%B4%E5%8D%87%E6%9C%BA/5970663
SA330“美洲狮”通用型直升机,SA330美洲狮直升机,('SA330' 5),/item/SA330%E7%BE%8E%E6%B4%B2%E7%8B%AE%E7%9B%B4%E5%8D%87%E6%9C%BA
米-8多用途直升机,米-8多用途直升机,('米-8多用途直升机' 9),https://baike.baidu.com/item/%E7%B1%B3-8%E5%A4%9A%E7%94%A8%E9%80%94%E7%9B%B4%E5%8D%87%E6%9C%BA
卡-25“激素”海军型直升机,卡-25,('卡-25' 4),https://baike.baidu.com/item/%E5%8D%A1-25/1944229
米-14“烟雾”反潜直升机,米-14直升机,('米-14' 4),https://baike.baidu.com/item/%E7%B1%B3-14%E7%9B%B4%E5%8D%87%E6%9C%BA/8328044
EH-101“灰背隼”,EH-101,('EH-101' 6),https://baike.baidu.com/item/EH-101%E7%9B%B4%E5%8D%87%E6%9C%BA/12022063
HCMk4“海王”反潜直升机,<em>HCMk4“海王”反潜直升机</em>,('HCMk4“海王”反潜直升机' 14),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=HCMk4%E2%80%9C%E6%B5%B7%E7%8E%8B%E2%80%9D%E5%8F%8D%E6%BD%9C%E7%9B%B4%E5%8D%87%E6%9C%BA
SA316/319“云雀”Ⅲ,SA316/319“云雀”Ⅲ,('SA316/319“云雀”Ⅲ' 14),https://baike.baidu.com/item/SA316/319%E2%80%9C%E4%BA%91%E9%9B%80%E2%80%9D%E2%85%A2
CH-47“支奴干”中型运输直升机,CH-47“支奴干”中型运输直升机,('CH-47“支奴干”中型运输直升机' 17),https://baike.baidu.com/item/CH-47%E2%80%9C%E6%94%AF%E5%A5%B4%E5%B9%B2%E2%80%9D%E4%B8%AD%E5%9E%8B%E8%BF%90%E8%BE%93%E7%9B%B4%E5%8D%87%E6%9C%BA
Mi-8“河马”,<em>8</em>,('8' 1),https://baike.baidu.com/item/%E7%B1%B3-8%E7%9B%B4%E5%8D%87%E6%9C%BA/2759767
直-8舰载运输机,直-8,('直-8' 3),https://baike.baidu.com/item/%E7%9B%B4-8AEW%E8%88%B0%E8%BD%BD%E9%A2%84%E8%AD%A6%E7%9B%B4%E5%8D%87%E6%9C%BA/10425058
直-8A,直-8A,('直-8A' 4),https://baike.baidu.com/item/%E7%9B%B4-8A
米-17,米-17,('米-17' 4),https://baike.baidu.com/item/%E7%B1%B3-17
米-17-V5,米,  ,https://baike.baidu.com/item/%E7%B1%B3-171%E7%9B%B4%E5%8D%87%E6%9C%BA/3212302
米6,<em>米6</em>,('米6' 2),/item/%E5%B0%8F%E7%B1%B3%E6%89%8B%E6%9C%BA6
S-70 黑鹰 ,<em>黑鹰</em>,('黑鹰' 2),https://baike.baidu.com/item/S70%E9%BB%91%E9%B9%B0%E7%9B%B4%E5%8D%87%E6%9C%BA/9385136
直-8,直-8,('直-8' 3),https://baike.baidu.com/item/%E7%9B%B4-8
直-8F,直-8F,('直-8F' 4),https://baike.baidu.com/item/%E7%9B%B4-8F
直-20,直-20,('直-20' 4),https://baike.baidu.com/item/%E7%9B%B4-20
直-8K/KA,直-8,('直-8' 3),https://baike.baidu.com/item/%E7%9B%B4-8/659676
超级美洲豹AS332L1,AS,('AS' 2),/item/AS532%E7%BE%8E%E6%B4%B2%E7%8B%AE%E7%9B%B4%E5%8D%87%E6%9C%BA
卡曼K-MAX单发涡轮外挂起重直升机,K-MAX起重直升机,('K-MAX' 5),https://baike.baidu.com/item/K-MAX%E8%B5%B7%E9%87%8D%E7%9B%B4%E5%8D%87%E6%9C%BA/8876822
SA319云雀III型,云雀III,('云雀III' 5),https://baike.baidu.com/item/%E4%BA%91%E9%9B%80III%E7%9B%B4%E5%8D%87%E6%9C%BA/10714807
AS 332“超美洲豹”双发涡轮中型直升机,AS,('AS' 2),/item/AS.332L%E2%80%9C%E8%B6%85%E7%BE%8E%E6%B4%B2%E8%B1%B9%E2%80%9D
卡-26/126“恶棍”双发活塞式轻型直升机,卡-26/126直升机,('卡-26/126' 8),/item/%E5%8D%A1-26%2F126%E7%9B%B4%E5%8D%87%E6%9C%BA
西科斯基S-61双发涡轮中型直升机,S-61双发涡轮中型直升机,('S-61双发涡轮中型直升机' 13),/item/S-61%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E4%B8%AD%E5%9E%8B%E7%9B%B4%E5%8D%87%E6%9C%BA
米-171（新款）,米-171,('米-171' 5),https://baike.baidu.com/item/%E7%B1%B3-171%E7%9B%B4%E5%8D%87%E6%9C%BA/3212302
西科斯基S-64“高空吊车”双发涡轮重型起重直升机,<em>直升机</em>,('直升机' 3),https://baike.baidu.com/item/CH-54%E7%9B%B4%E5%8D%87%E6%9C%BA/689455
米-26“光环”双发涡轮重型直升机,米-26,('米-26' 4),/item/%E7%B1%B3-26%E2%80%9C%E5%85%89%E7%8E%AF%E2%80%9D%E9%87%8D%E5%9E%8B%E8%BF%90%E8%BE%93%E7%9B%B4%E5%8D%87%E6%9C%BA
AC313,AC313,('AC313' 5),https://baike.baidu.com/item/AC313
米-171（旧款）,<em>米-171（旧款）</em>,('米-171（旧款）' 9),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E7%B1%B3-171%EF%BC%88%E6%97%A7%E6%AC%BE%EF%BC%89
SA321,SA321,('SA321' 5),https://baike.baidu.com/item/SA321
EC225直升机,EC225直升机,('EC225直升机' 8),https://baike.baidu.com/item/EC225%E7%9B%B4%E5%8D%87%E6%9C%BA
Surion直升机,Surion直升机,('Surion直升机' 9),https://baike.baidu.com/item/Surion%E7%9B%B4%E5%8D%87%E6%9C%BA
WS-61“海王”海军型及野战直升机,WS-61直升机,('WS-61' 5),/item/WS-61%E7%9B%B4%E5%8D%87%E6%9C%BA
S-65/CH-53“海种马”突击运输直升机,S-65/CH-53直升机,('S-65/CH-53' 10),https://baike.baidu.com/item/S-65/CH-53%E7%9B%B4%E5%8D%87%E6%9C%BA/16612862
S-80/SH-53E “超种马”(美国) 突击和MCM直升机,S-80/,('S-80/' 5),/item/S-80%2FCH-53E%E7%9B%B4%E5%8D%87%E6%9C%BA
雅克-24 运输直升机,雅克-24直升机,('雅克-24' 5),/item/%E9%9B%85%E5%85%8B-24%E7%9B%B4%E5%8D%87%E6%9C%BA
西科斯基S-92双发涡轮中型直升机,S-92直升机,('S-92' 4),https://baike.baidu.com/item/S-92%E7%9B%B4%E5%8D%87%E6%9C%BA/8877400
Fa 223龙式军用直升机,Fa,('Fa' 2),/item/Fa%20223%20%E9%BE%99%E5%BC%8F%E5%86%9B%E7%94%A8%E7%9B%B4%E5%8D%87%E6%9C%BA
NH90(法国/德国/意大利/荷兰/葡萄牙) 中型运输/海军型直升机(图示为NH 90 TTH),NH-90直升机,('直升机' 3),/item/NH-90%E7%9B%B4%E5%8D%87%E6%9C%BA
贝尔OH-58侦察直升机,OH-58侦察直升机,('OH-58侦察直升机' 10),/item/OH-58%E4%BE%A6%E5%AF%9F%E7%9B%B4%E5%8D%87%E6%9C%BA
AS 665“虎”式多用途战斗直升机,AS665,('665' 3),/item/AS665%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA
AH-2A“石茶隼”,<em>石茶隼</em>,('石茶隼' 3),https://baike.baidu.com/item/%E5%8D%97%E9%9D%9ECSH-2Rooivalk%E2%80%9C%E7%9F%B3%E8%8C%B6%E9%9A%BC%E2%80%9D%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/1057252
贝尔AH-1 双座攻击直升机,AH-1武装直升机,('AH-1' 4),https://baike.baidu.com/item/AH-1%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/4730302
直-9,直-9,('直-9' 3),https://baike.baidu.com/item/%E7%9B%B4-9
RAH-66“科曼奇”,RAH-66“科曼奇”,('RAH-66“科曼奇”' 11),https://baike.baidu.com/item/RAH-66%E2%80%9C%E7%A7%91%E6%9B%BC%E5%A5%87%E2%80%9D
贝尔UH-1Y 和 AH-1Z 双发战地直升机,<em>贝尔UH-1Y 和 AH-1Z 双发战地直升机</em>,('贝尔UH-1Y 和 AH-1Z 双发战地直升机' 23),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E8%B4%9D%E5%B0%94UH-1Y%20%E5%92%8C%20AH-1Z%20%E5%8F%8C%E5%8F%91%E6%88%98%E5%9C%B0%E7%9B%B4%E5%8D%87%E6%9C%BA
意大利A129 武装直升机,<em>129武装直升机</em>,('武装直升机' 5),/item/A-129%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA
直-10 ,直-10 ,('直-10 ' 5),https://baike.baidu.com/item/%E7%9B%B4-10%20
波音AH-64双座双发攻击直升机,AH-64武装直升机,('AH-64' 5),https://baike.baidu.com/item/AH-64%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/10274097
A129“猫鼬”,A129“猫鼬”,('A129“猫鼬”' 8),https://baike.baidu.com/item/A129%E2%80%9C%E7%8C%AB%E9%BC%AC%E2%80%9D
米-24/-25/-35“雌鹿” 攻击/突击直升机,米,('米' 1),/item/%E7%B1%B3-25%E7%9B%B4%E5%8D%87%E6%9C%BA
卡-50“噱头”,卡-50,('卡-50' 4),https://baike.baidu.com/item/%E5%8D%A1-50%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/2761045
Z9WE武装型直升机,<em>Z9WE武装型直升机</em>,('Z9WE武装型直升机' 10),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Z9WE%E6%AD%A6%E8%A3%85%E5%9E%8B%E7%9B%B4%E5%8D%87%E6%9C%BA
直-9F武警专用型,直-9F,('直-9F' 4),/item/%E7%9B%B4-9F
米-28“浩劫”,米-28,('米-28' 4),https://baike.baidu.com/item/%E7%B1%B3-28%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/3493642
直-19,直-19,('直-19' 4),https://baike.baidu.com/item/%E7%9B%B4-19
米-24“母鹿”,米-24,('米-24' 4),https://baike.baidu.com/item/%E7%B1%B3-24%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA/4928099
SA341/342 小羚羊,SA341/342,('SA341/342' 9),https://baike.baidu.com/item/SA341%2F342%E5%9E%8B%E5%B0%8F%E7%BE%9A%E7%BE%8A%E7%9B%B4%E5%8D%87%E6%9C%BA/5970663
直-9W,直-9W,('直-9W' 4),https://baike.baidu.com/item/%E7%9B%B4-9W
直-9D海军增强反舰型,直-9,('直-9' 3),https://baike.baidu.com/item/%E7%9B%B4-9%E8%88%B0%E8%BD%BD%E7%9B%B4%E5%8D%87%E6%9C%BA/8576318
直-9高温高原型,直-9高温高原型,('直-9高温高原型' 8),https://baike.baidu.com/item/%E7%9B%B4-9%E9%AB%98%E6%B8%A9%E9%AB%98%E5%8E%9F%E5%9E%8B
直-9WA,直-9WA,('直-9WA' 5),https://baike.baidu.com/item/%E7%9B%B4-9WA
卡-52直升机 ,卡-52直升机 ,('卡-52直升机 ' 8),https://baike.baidu.com/item/%E5%8D%A1-52%E7%9B%B4%E5%8D%87%E6%9C%BA%20
川崎OH-1 侦察/观察直升机,OH-1侦察直升机,('OH-1' 4),https://baike.baidu.com/item/OH-1%E4%BE%A6%E5%AF%9F%E7%9B%B4%E5%8D%87%E6%9C%BA/2198012
AH-6“小鸟”直升机,AH-6,('AH-6' 4),/item/AH-6%E6%AD%A6%E8%A3%85%E7%9B%B4%E5%8D%87%E6%9C%BA
SH-2G“超海妖”轻型机载多用途直升机,SH-2G直升机,('SH-2G' 5),/item/SH-2G%E7%9B%B4%E5%8D%87%E6%9C%BA
阿古斯塔A-109轻型通用直升机,<em>109直升机</em>,('109' 3),/item/AW-109%E7%9B%B4%E5%8D%87%E6%9C%BA
ALH“北极星”多用途通用直升机,<em>ALH</em>,('ALH' 3),https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6alh%E2%80%9C%E5%8C%97%E6%9E%81%E6%98%9F%E2%80%9D%E9%80%9A%E7%94%A8%E7%9B%B4%E5%8D%87%E6%9C%BA/1096158
卡-27/-28/-32舰载反潜直升机,卡,('卡' 1),https://baike.baidu.com/item/%E5%8D%A1-28%E8%88%B0%E8%BD%BD%E7%9B%B4%E5%8D%87%E6%9C%BA/9394366
SA 316/3 19“云雀”III多用途直升机,SA316直升机,('316' 3),/item/SA316%E7%9B%B4%E5%8D%87%E6%9C%BA
AS 565“黑豹”通用直升机,AS,('AS' 2),https://baike.baidu.com/item/AS-565%E7%9B%B4%E5%8D%87%E6%9C%BA/20169398
UH-1“易洛魁人”通用直升机,UH-1直升机,('UH-1' 4),https://baike.baidu.com/item/UH-1%E2%80%9C%E4%BC%91%E4%BC%8A%E2%80%9D%E5%A4%9A%E7%94%A8%E9%80%94%E7%9B%B4%E5%8D%87%E6%9C%BA/6908118
贝尔HTL/HUL/H-13通用直升机,贝尔H-13,('H-13' 4),https://baike.baidu.com/item/%E8%B4%9D%E5%B0%94%20H-13%20%E8%8B%8F%E6%97%8F%E7%9B%B4%E5%8D%87%E6%9C%BA/9867023
SA 341/42“小羚羊”轻型多用途直升机,SA,('SA' 2),/item/SA.341L1%E2%80%9C%E5%B0%8F%E7%BE%9A%E7%BE%8A%E2%80%9D%E7%9B%B4%E5%8D%87%E6%9C%BA
AS 550/555“松鼠”/“小狐”轻型通用直升机,AS,('AS' 2),/item/AS-555%E7%9B%B4%E5%8D%87%E6%9C%BA
SH-60B“海鹰”舰载反潜直升机,SH-60舰载直升机,('SH-60' 5),https://baike.baidu.com/item/SH-60%E8%88%B0%E8%BD%BD%E7%9B%B4%E5%8D%87%E6%9C%BA/13214132
法国航宇公司SA 313/315 通用直升机,SA313/315直升机,('313/315' 7),/item/SA313%2F315%E7%9B%B4%E5%8D%87%E6%9C%BA
直-9通信型,直-9通信型,('直-9通信型' 6),https://baike.baidu.com/item/%E7%9B%B4-9%E9%80%9A%E4%BF%A1%E5%9E%8B
AC312民用双发多用途直升机,AC312直升机,('AC312' 5),https://baike.baidu.com/item/AC312%E7%9B%B4%E5%8D%87%E6%9C%BA/3586420
WG.13“山猫”多功能军用直升机,WG.13直升机,('WG.13' 5),/item/WG.13%E7%9B%B4%E5%8D%87%E6%9C%BA
直-9森警消防型,<em>直-9森警消防型</em>,('直-9森警消防型' 8),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E7%9B%B4-9%E6%A3%AE%E8%AD%A6%E6%B6%88%E9%98%B2%E5%9E%8B
H425民用直升机,H425直升机,('H425' 4),/item/H425%E7%9B%B4%E5%8D%87%E6%9C%BA
直-9A,直-9A,('直-9A' 4),https://baike.baidu.com/item/%E7%9B%B4-9A
直9警用型直升机,直9警用型直升机,('直9警用型直升机' 8),https://baike.baidu.com/item/%E7%9B%B49%E8%AD%A6%E7%94%A8%E5%9E%8B%E7%9B%B4%E5%8D%87%E6%9C%BA
直-9B,直-9B,('直-9B' 4),https://baike.baidu.com/item/%E7%9B%B4-9B
直-9炮兵校射型,直-9炮兵校射型,('直-9炮兵校射型' 8),https://baike.baidu.com/item/%E7%9B%B4-9%E7%82%AE%E5%85%B5%E6%A0%A1%E5%B0%84%E5%9E%8B
直-9反舰型,直-9,('直-9' 3),https://baike.baidu.com/item/%E7%9B%B4-9%E8%88%B0%E8%BD%BD%E7%9B%B4%E5%8D%87%E6%9C%BA/8576318
卡-60轻型直升机,卡-60,('卡-60' 4),https://baike.baidu.com/item/%E5%8D%A1-60%E5%8D%95%E6%A1%A8%E5%A4%9A%E7%94%A8%E9%80%94%E8%BD%BB%E5%9E%8B%E7%9B%B4%E5%8D%87%E6%9C%BA/544921
卡-31,卡-31,('卡-31' 4),https://baike.baidu.com/item/%E5%8D%A1-31
直-7,直-7,('直-7' 3),https://baike.baidu.com/item/%E7%9B%B4-7
HC120,HC120,('HC120' 5),https://baike.baidu.com/item/HC120
卡-28,卡-28,('卡-28' 4),https://baike.baidu.com/item/%E5%8D%A1-28
直-11,直-11,('直-11' 4),https://baike.baidu.com/item/%E7%9B%B4-11
AS350B1型松鼠,AS,('AS' 2),/item/AS.350B2%E2%80%9C%E6%9D%BE%E9%BC%A0%E2%80%9D
直-15,直-15,('直-15' 4),https://baike.baidu.com/item/%E7%9B%B4-15
直-5,直-5,('直-5' 3),https://baike.baidu.com/item/%E7%9B%B4-5
直-9C,直-9C,('直-9C' 4),https://baike.baidu.com/item/%E7%9B%B4-9C%E5%8F%8D%E6%BD%9C%E8%88%B0%E8%BD%BD%E7%9B%B4%E5%8D%87%E6%9C%BA/13136173
701直升机,701,('701' 3),https://baike.baidu.com/item/701%E5%9E%8B%E7%9B%B4%E5%8D%87%E6%9C%BA/12788879
直-8AEW,直-8AEW,('直-8AEW' 6),https://baike.baidu.com/item/%E7%9B%B4-8AEW%E8%88%B0%E8%BD%BD%E9%A2%84%E8%AD%A6%E7%9B%B4%E5%8D%87%E6%9C%BA/10425058
A119“树袋熊” 单发涡轮轻型直升机,<em>119</em>,('119' 3),https://baike.baidu.com/item/A-119/4282568
贝尔412双发涡轮轴中型直升机,贝尔,('贝尔' 2),https://baike.baidu.com/item/%E8%B4%9D%E5%B0%94-412%E7%9B%B4%E5%8D%87%E6%9C%BA/6699999
贝尔222双发涡轮轴中型直升机,贝尔222,('贝尔222' 5),https://baike.baidu.com/item/%E8%B4%9D%E5%B0%94222/7600648
贝尔206“喷气突击队员”单发涡轮轻型直升机,贝尔206直升机,('贝尔206' 5),https://baike.baidu.com/item/%E8%B4%9D%E5%B0%94206%E7%9B%B4%E5%8D%87%E6%9C%BA/8877735
